# export INSTRCTU=0.845  # (To bypass calibration)
       0.000017	       0.000020	              0	           7000	          28800	              0
       0.000005	       0.000006	              0	           3500	          14800	              0
       0.000003	       0.000004	              0	           2400	          10400	              0
       0.000002	       0.000002	              0	           1800	           8000	              0
       0.000003	       0.000004	              0	           1400	           6400	              0
       0.000002	       0.000002	              0	           1200	           5600	              0
       0.000002	       0.000002	              0	           1000	           4800	              0
       0.000002	       0.000002	              0	            900	           4400	              0
       0.000001	       0.000001	              0	            800	           4000	              0
       0.000001	       0.000001	              0	            700	           3600	              0
       0.000001	       0.000001	              0	            700	           3600	              0
       0.000001	       0.000001	              0	            600	           3200	              0
       0.000001	       0.000001	              0	            600	           3200	              0
       0.000001	       0.000001	              0	            500	           2800	              0
       0.000002	       0.000002	              0	            500	           2800	              0
       0.000001	       0.000001	              0	            500	           2800	              0
       0.000001	       0.000001	              0	            500	           2800	              0
       0.000001	       0.000001	              0	            400	           2400	              0
       0.000001	       0.000001	              0	            400	           2400	              0
       0.000001	       0.000001	              0	            400	           2400	              0
       0.000001	       0.000001	              0	            400	           2400	              0
       0.000002	       0.000002	              0	            400	           2400	              0
       0.000001	       0.000001	              0	            400	           2400	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000002	       0.000002	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000002	       0.000002	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000001	       0.000001	              0	            300	           2000	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000000	       0.000000	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000000	       0.000000	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000000	       0.000000	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000000	       0.000000	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000002	       0.000002	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            200	           1600	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000000	       0.000000	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000002	       0.000002	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000002	       0.000002	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000000	       0.000000	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
       0.000001	       0.000001	              0	            100	           1200	              0
